symbol,yesterday_volume,volume_3_days,volume_5_days,volume_15_days,volume_30_days
EGLE,188223.0,172245.66666666666,244210.4,248939.86666666667,273923.7
JWN,6252086.0,6872636.0,8026820.4,9926660.733333332,6876048.566666666
ADVWW,12876.0,6262.666666666667,18928.2,68489.4,41025.86666666667
BAC-Q,106060.0,138076.66666666666,1728152.4,1013199.4666666667,972172.3666666667
HYACW,1514.0,4154.666666666667,22987.8,14216.0,19275.233333333334
AMT,1864992.0,1857205.6666666667,2192091.0,2224588.933333333,1775566.2666666666
CIEN,1463586.0,1572588.3333333333,1557797.0,1186747.4,1127116.9
CDAQU,2870.0,5060.0,91293.0,54438.86666666667,85105.96666666666
WLK,462996.0,541393.0,587201.0,598504.9333333333,593353.0666666667
WGO,230188.0,286521.6666666667,445152.4,441132.3333333333,537853.7666666667
SONO,3679022.0,4262590.666666667,3642719.2,3983380.7333333334,3096900.066666667
VPU,399016.0,259137.66666666666,298552.0,215013.93333333332,186731.73333333334
GP,127789.0,107542.0,112391.0,118636.73333333334,114798.5
FEBZ,0.0,100.0,96.4,388.3333333333333,196.13333333333333
ADVM,1671152.0,1448966.0,2397431.6,1312788.8666666667,1336866.5
AKO.A,626.0,2683.0,2024.4,1350.1333333333334,1000.3
IAE,77239.0,72192.66666666667,72125.0,47053.0,49691.96666666667
FOUR,1897693.0,1770779.6666666667,1842049.6,1724394.1333333333,1995896.5666666667
AOS,822810.0,960695.6666666666,1181851.2,892969.9333333333,1141351.3333333333
IACB+,62330.0,25555.333333333332,24660.6,24008.866666666665,17361.366666666665
CLPS,65181.0,103740.66666666667,101216.8,100348.86666666667,293632.4666666667
PAM,121540.0,169268.0,507767.0,277166.2,208684.56666666668
TIGO,83084.0,77726.0,90548.8,69532.93333333333,49149.46666666667
FXR,122667.0,115590.33333333333,113766.0,111943.13333333333,95000.46666666666
ADM,2565655.0,2317038.3333333335,2781901.4,2669682.933333333,2657511.1
LGIH,211517.0,206631.66666666666,248167.2,194531.13333333333,220527.93333333332
FCF,459439.0,501570.6666666667,559098.0,448892.8,446284.9
RIBT,290558.0,389365.6666666667,375649.6,350513.93333333335,820242.1333333333
AERI,805497.0,2488519.3333333335,1929987.0,1219351.9333333333,930930.8
LGND,86365.0,93822.66666666667,112128.8,121689.6,129530.83333333333
TI,83483.0,96980.33333333333,111288.6,499836.13333333336,354926.93333333335
ESGV,145506.0,286760.0,375515.0,280561.4,262012.8
KRNLW,42033.0,39689.666666666664,45190.8,35309.066666666666,34991.03333333333
DGP,11167.0,6431.333333333333,6546.0,5077.733333333334,6120.666666666667
BLUA.U,1010.0,1698.0,1186.6,2383.733333333333,2884.633333333333
SI-A,32576.0,35441.333333333336,29909.6,40454.26666666667,50295.5
GANX,89425.0,99448.0,94910.2,132606.33333333334,104237.33333333333
MTRYU,100.0,41785.0,115006.4,51604.73333333333,51865.9
NTSX,112148.0,151999.0,179834.6,254853.26666666666,214742.66666666666
INFR,2724.0,2358.6666666666665,1853.2,1578.8,2047.6
HUT,12357630.0,12692108.333333334,12476935.8,9417569.4,11863811.4
WBIY,2925.0,3563.3333333333335,4563.4,3765.6666666666665,3951.5666666666666
AIKI,1517397.0,1791917.6666666667,1938528.2,1525938.1333333333,2079511.2666666666
NDP,12159.0,7719.333333333333,6843.0,9353.466666666667,10758.333333333334
TWLVU,2673.0,5564.666666666667,4615.0,12403.133333333333,40489.13333333333
IOBT,290750.0,1315064.0,846066.2,329293.4,342709.0
TFLO,396490.0,209443.33333333334,169868.8,68520.46666666666,44112.3
CND+,66501.0,138992.0,147667.4,190456.93333333332,288995.36666666664
GXIIW,1067.0,1477.3333333333333,4890.2,16671.4,28979.2
GUG,136549.0,90916.0,183505.2,716476.75,716476.75
GSMGW,39300.0,52492.0,72095.2,40292.6,108413.76666666666
ARCE,297591.0,272773.6666666667,373404.0,328634.3333333333,284559.76666666666
KFN-.CL,21338.0,45454.333333333336,37042.0,24077.266666666666,30655.65
FLL,535599.0,265210.3333333333,280469.0,219317.26666666666,227405.46666666667
WY,3338211.0,3228372.6666666665,4115543.4,3654421.6,3679946.2666666666
HHC,287209.0,244818.0,306688.2,182798.93333333332,175149.6
FMAC,28640.0,49659.666666666664,145078.6,218341.73333333334,267716.1666666667
ESBK,8524.0,5085.0,8517.8,5391.533333333334,5205.933333333333
LNTH,325931.0,354176.3333333333,376977.8,392165.8,443520.73333333334
EPM-A.CL,100.0,193.33333333333334,975.2,1342.3333333333333,1831.45
TSJA,402.0,26553.0,16632.6,7619.2,5886.6
WNC,305135.0,331879.6666666667,411777.6,342302.5333333333,292193.8
BAPR,5697.0,4847.333333333333,5422.2,5861.066666666667,7328.3
BTNB,64492.0,118333.0,110507.2,75418.06666666667,105628.06666666667
NGC.U,183.0,940.0,2807.2,5244.666666666667,6042.133333333333
CTEST.E,61700.0,59433.333333333336,79400.0,49963.63636363636,49963.63636363636
MUB,1537969.0,1623928.0,1746459.6,1549664.5333333334,1497941.7
PSMR,0.0,0.0,2086.0,1175.0,1055.2
IVR,7956124.0,7431991.666666667,7670812.4,5666607.733333333,5138429.066666666
ZWS,809491.0,831812.3333333334,988203.2,866371.7333333333,1022614.4
DKDCW,40783.0,28406.333333333332,23519.8,27149.733333333334,52644.23333333333
STPZ,195075.0,156250.0,152207.8,156511.33333333334,146543.4
BRQS,2623986.0,2928786.0,2761843.0,2027857.2,4254176.366666666
SNV,1062629.0,860252.3333333334,845488.0,707086.8666666667,734629.0666666667
MPLN+,34553.0,176939.0,133251.0,69010.13333333333,95658.6
RBCN,13655.0,5800.0,4411.8,3852.5333333333333,3340.2
SLYV,168022.0,191118.33333333334,227497.2,183674.0,268421.36666666664
JFWD,3648.0,4773.333333333333,7956.0,5883.733333333334,4625.033333333334
BSFC,33298.0,36610.0,65046.4,106068.86666666667,80306.13333333333
PCPC.U,422.0,3721.6666666666665,3570.6,10891.866666666667,9985.233333333334
PAVMZ,2400.0,22426.333333333332,20235.0,32895.8,22511.7
AMPI.U,1700.0,1710.0,3099.8,7610.466666666666,14385.966666666667
EQHA.U,180.0,3253.3333333333335,6191.4,22764.066666666666,14148.933333333332
NWE,568482.0,553465.6666666666,705473.4,1086430.2,665378.7333333333
FCCY,12835.0,11228.666666666666,10752.2,12080.066666666668,9471.8
BBLG,98609.0,389852.6666666667,489454.4,1357482.5333333334,998723.3333333334
CHCO,47738.0,41121.333333333336,44890.8,44551.933333333334,45073.8
MAS,1252792.0,1906504.3333333333,2058564.0,1649961.0,1769018.7
BRPMW,155930.0,143611.0,105407.2,136251.46666666667,511114.6666666667
FPAC+,91890.0,140515.0,137901.8,121709.4,187187.03333333333
NBN,14458.0,18481.333333333332,18387.0,16830.066666666666,20684.333333333332
PFFL,3914.0,2541.0,2691.2,3767.9333333333334,3898.8333333333335
TERN,54732.0,131454.33333333334,125229.2,65149.2,65566.96666666666
SDOW,11216915.0,14210882.666666666,12790476.8,7709126.333333333,5977839.166666667
MOGLC,192.0,23293.666666666668,17610.8,10286.0,5783.0
ROOT,4131853.0,4653476.666666667,5159547.2,5339904.0,6744329.533333333
IPSC,114159.0,136500.33333333334,149574.6,105751.46666666666,91468.23333333334
IILGV,375666.0,316897.3333333333,341611.0,782866.8666666667,1016970.2857142857
AFBI,15202.0,9368.333333333334,11770.8,7925.6,6093.166666666667
POAI,1733631.0,1164401.3333333333,1312442.6,1057920.5333333334,926024.4666666667
VRAR,281191.0,555607.0,480200.4,1136807.2,1706611.8333333333
IBND,17014.0,20373.0,29403.8,29552.333333333332,42161.23333333333
CIB,194571.0,323593.3333333333,486779.6,319242.5333333333,287084.6666666667
VLO,2575734.0,3984241.3333333335,5550662.2,4702986.133333334,4032139.7
CBAH+,139575.0,110543.33333333333,102729.0,54519.13333333333,73918.66666666667
SINV,177.0,867.0,1061.2,522.2,658.1333333333333
MYFW,6557.0,7016.666666666667,7329.0,7084.8,11081.0
INBKZ,501.0,1339.3333333333333,1026.2,1328.4,1145.8333333333333
FLSW,1025.0,3033.3333333333335,4924.2,22655.0,12789.433333333332
CHT,92081.0,115087.66666666667,140302.6,99050.86666666667,109659.23333333334
ISOS,63332.0,352077.3333333333,228915.6,203092.73333333334,186886.5
PAHC,83413.0,70299.33333333333,75086.6,69205.26666666666,66307.86666666667
TZF.CL,300.0,200.0,200.0,200.0,200.0
IRM,1441549.0,1711249.6666666667,2319676.8,1688026.6,1667742.1666666667
SMRT,966422.0,666469.6666666666,991475.8,788986.1333333333,836542.1666666666
DUNEU,551.0,1554.0,1057.0,922.4666666666667,4732.133333333333
DORM,122980.0,103820.33333333333,111817.0,82131.4,84480.23333333334
BRP,581277.0,430497.3333333333,378642.0,308200.86666666664,287421.93333333335
EYESW,1277.0,2094.3333333333335,2026.6,15689.266666666666,11901.7
BBJP,319169.0,426785.6666666667,441061.8,367738.26666666666,873470.6666666666
ENZ,120796.0,138371.33333333334,139206.2,143127.46666666667,139698.3
NS,268403.0,353238.0,516576.8,477046.8,519495.56666666665
OCC,8660.0,14609.0,26218.8,16560.0,14146.8
DAVA,179496.0,274277.6666666667,248131.6,243208.4,212052.33333333334
JJN,11138.0,10319.666666666666,9442.8,7717.066666666667,8171.566666666667
PHM,3480401.0,3047183.6666666665,3045225.6,2322823.2,2525793.3666666667
TC,412142.0,271624.0,194751.8,82802.26666666666,51869.066666666666
ABR-F,11396.0,86349.33333333333,78249.6,31383.0,88458.9
RYTM,368263.0,357296.6666666667,386974.8,351243.3333333333,317937.1666666667
ABR-E,2189.0,3847.3333333333335,10218.6,11646.0,14627.433333333332
BLDP,4656656.0,5312676.333333333,4750264.6,3743410.0,4319192.566666666
SCHP,3908246.0,4540733.0,4828278.8,3660594.0,3654851.7333333334
DNZ.U,220.0,1736.6666666666667,2809.6,3411.4,5957.566666666667
ETTX,94995.0,128147.66666666667,116290.8,166372.66666666666,214272.16666666666
EBACU,450.0,2369.6666666666665,23718.6,8565.733333333334,19378.066666666666
CLSK,2229152.0,2360377.0,2019563.2,1780615.9333333333,1871073.7666666666
MNTSW,170052.0,147378.0,107580.6,84256.8,70762.1
BFIIW,32179.0,27632.666666666668,49054.0,83197.86666666667,77366.53333333334
INST,216089.0,206367.0,164191.8,227765.53333333333,226007.23333333334
GNRC,1495941.0,1069617.6666666667,1137548.0,765573.6666666666,776959.2
BAP,483860.0,380985.6666666667,504580.4,390121.4,405584.9
EQIX,299285.0,383412.6666666667,610640.8,553209.0666666667,473980.4
LTL,2198.0,3243.3333333333335,3005.4,2006.5333333333333,1913.9
ANAC+,39080.0,19954.0,17188.8,15433.733333333334,21842.2
GLDD,263015.0,254569.66666666666,251941.0,216578.8,195583.06666666668
K,2027521.0,2071777.0,2759067.0,2014845.4,1943848.7333333334
OKTA,2121140.0,3575923.0,3142556.8,2107406.3333333335,1593421.4333333333
CVI,490769.0,540802.6666666666,603940.4,540216.7333333333,647911.7666666667
LCI,787787.0,661593.6666666666,738185.2,560826.9333333333,525175.2666666667
THNQ,6611.0,8392.0,7033.4,6333.2,6073.7
KOLD,8420677.0,7584762.333333333,9735072.4,10614318.666666666,12743632.633333333
LFC,1952945.0,1670503.0,1328762.6,728277.0,637410.8
VGII.U,701.0,438.6666666666667,1241.6,28637.866666666665,18572.7
USAI,4008.0,3656.6666666666665,3903.2,3152.2,2778.0333333333333
MDJH,20886.0,101866.66666666667,596338.0,200783.93333333332,105820.9
OXSQG,3086.0,1893.6666666666667,1930.8,1782.1333333333334,2665.366666666667
SCOBU,1623.0,884.6666666666666,858.4,19920.866666666665,49011.23333333333
GECCN,1471.0,894.0,1100.0,1531.6,1363.1
SAN-A.CL,1600.0,6481.333333333333,8674.2,6170.6,6170.6
ALFA,639.0,857.6666666666666,709.2,941.8666666666667,765.3333333333334
MDXG,442888.0,439364.6666666667,480515.4,465393.6666666667,538791.2333333333
